video_id,yt8m_file,random_id,youtube_id,duration,views,labels
video_15910,train1824,TsDA,SVJvm_nxwy8,244,178474,[ 65  71 152 849]
video_15911,train1824,heDA,n1aDpN9hrzI,248,146512,[556]
video_15912,train1824,qiDA,3gJc7lt0whc,189,69956,[  11   20   22   32  173  211  303  397  477  528  560  791 2481]
video_15913,train1824,nvDA,ORTubiG8jAE,228,96539,[2753]
video_15914,train1824,8KDA,yInOhStlGao,124,104548,[  15   60  239  686 1714 1880]
video_15915,train1824,x3DA,Skbn62QTJjQ,128,186981,[ 18  43  59 419]
video_15916,train1824,L2DA,OOOuofIL28A,124,740200,[106]
video_15917,train1824,DjDA,YKsccMm8Sxc,157,838028,[  63 3780]
video_15918,train1824,L3DA,DcEexdUlcYM,138,77275,[275]
video_15919,train1824,7oDA,pPfInww7v_I,270,69691,[   0  159 1336 1817]
video_15920,train1824,ouDA,ehkhDvVq10E,166,107740,[  2   7 104]
video_15921,train1824,huDA,UQiECsb0rH0,244,240531,[39]
video_15922,train1824,xaDA,I8m-pk61amI,180,113088,[146 158 439]
video_15923,train1825,6UDB,l9Of2Ox9ljM,254,146772,[ 0 79]
video_15924,train1825,yGDB,z1jqegsr7dM,160,418714,[1676 2634]
video_15925,train1825,0CDB,kVwgkyGdseo,125,404453,[  0   5 733]
video_15926,train1825,JDDB,lUpwFSGZCD0,137,150499,[12]
video_15927,train1825,dYDB,LXB3Hhb5kSk,244,53855,[5]
video_15928,train1825,vwDB,aEgjRaFZORQ,189,54379,[2 7]
video_15929,train1825,tzDB,RD5wsoycsqI,155,68815,[  15   18   59  499 2709]
video_15930,train1825,Z3DB,rqlKLAhz-Jo,164,729999,[181]
video_15931,train1825,WIDB,MNVg_6JTJT4,200,360109,[   2    7   90  171 3858]
video_15932,train1825,D5DB,wTyFllgl6ZM,264,141085,[ 26 130]
video_15933,train1825,RlDB,JC9eVjedHNQ,181,264980,[  15   18   67  140 1152]
video_15934,train1825,G4DB,0gKTU1MnBxM,199,89352,[   0    1 1358 3187]
video_15935,train1825,UaDB,d0NydFw7JrE,299,130695,[ 26 199 259 326 379]
video_15936,train1825,hLDB,iYWttuwqJHU,141,50216,[15 18 96]
video_15937,train1825,lzDB,N5PWE_uHkR4,208,125094,[41]
video_15938,train1825,utDB,yDX3MC8MKiM,176,83656,[   2    7  197  316  513 1472 1946 3478]
video_15939,train1825,WzDB,eOmxcwK97nE,202,876999,[2027]
video_15940,train1825,rKDB,8rPO_gt1HFk,137,71500,[  25  782 1051]
video_15941,train1825,C8DB,_d6NT-9IALs,248,100897,[60]
video_15942,train1825,V9DB,6IWG9SUwPT8,241,1443579,[1]
video_15943,train1825,pbDB,K6rIcceI0lo,233,95691,[ 11  20  22  29  32 120 201 370]
video_15944,train1825,z8DB,meAJfeva0YM,218,4063776,[884]
video_15945,train1825,RWDB,2vjRp6qDZW4,147,93084,[ 0 12]
video_15946,train1826,AHDC,Am8sNZuAKMc,197,72768,[  2 305]
video_15947,train1826,a7DC,mb6OFQ7N8FI,207,77586,[1633]
video_15948,train1826,M8DC,JrBNf3dyWVM,236,345866,[ 26 130 435 636 808]
video_15949,train1826,2FDC,mykWq9ttD8Y,207,534866,[   5   81 2280 2328]
video_15950,train1826,SIDC,qaSWuYVqGxo,142,892610,[225]
video_15951,train1826,XSDC,ia5Z94XoSME,206,261826,[ 451 1301 2627]
video_15952,train1826,bBDC,qW2Wm0YRJD8,209,278495,[   0    1  218 3274]
video_15953,train1826,DvDC,NLhqWE3kxgQ,136,41129737,[  5 468 635]
video_15954,train1826,22DC,sk0qx-nuQdo,212,66799,[1]
video_15955,train1826,KxDC,Qj3eZos5zgo,225,88633,[  0   1 139]
video_15956,train1826,17DC,jdZ4vSXeXJk,198,202786,[   5 1552]
video_15957,train1826,fgDC,TQlMprR5psw,126,92324,[ 171 2397]
video_15958,train1826,ZNDC,s4HUyEFsjBU,263,256787,[  0   1 157 481]
video_15959,train1826,g3DC,z97JBqt5M7o,123,145684,[ 5 16]
video_15960,train1826,MXDC,MBpTVF2uaQQ,184,61661,[11]
video_15961,train1826,50DC,eMTJao86gKw,134,67780,[53 58]
video_15962,train1826,SMDC,mZ6JfhTLoGQ,240,163741,[ 5 16]
video_15963,train1826,BcDC,JMSkRcNpMBw,295,83643,[ 0  1 27 35]
video_15964,train1826,7EDC,7NvF3w_YLjg,203,54361,[ 52  79 696]
video_15965,train1826,qhDC,VRb145Y50II,271,162448,[ 5 16]
video_15966,train1826,1yDC,JSYdrpRUFXs,200,136608,[508 632]
video_15967,train1826,whDC,0TPmZQPMmPQ,208,270774,[0 1]
video_15968,train1826,2MDC,h4Ns4ltUvfw,249,510252,[ 5 80]
video_15969,train1827,YkDD,e43eSDbUWaY,121,160425,[ 100 1069]
video_15970,train1827,pADD,31E2tSxE35I,295,2546553,[1027]
video_15971,train1827,I7DD,2_Fso_8KnFU,160,168672,[2667]
video_15972,train1827,38DD,0zQYpeB2rRI,223,53647,[  11   20   22   29   32  112  120  122  211  303  426  605  624  680 1096]
video_15973,train1827,ZbDD,7yLCdaTwXPc,193,101363,[362]
video_15974,train1827,23DD,ipCWLomoqHg,178,87805,[  11   20   22  123  321  462  637  713 1942 3141]
video_15975,train1827,a6DD,4mfZaoF6X2A,241,162500,[  11   20   22   29   32  120  122  173  211  221  506  605 1156]
video_15976,train1827,JvDD,0_FXQ8vLRYA,188,99799,[ 11  18  59 178]
video_15977,train1827,3rDD,VmurN1ncyKE,227,353131,[25]
video_15978,train1827,XxDD,JFLpvZn6IKA,235,593488,[   2    7  495  710 1371]
video_15979,train1827,N0DD,qNp7_-in2es,145,50249,[ 0 52 70]
video_15980,train1827,9WDD,ywUIHVEhpTc,281,199825,[  2   7 464 495]
video_15981,train1827,pIDD,MlUL5srFz70,214,152227,[422 485]
video_15982,train1827,WDDD,LvjWJLtEJnk,246,52291,[  0   1   5 714]
video_15983,train1827,2SDD,hTzXcsHwdCM,186,67707,[ 11  20  22  29 303]
video_15984,train1827,AxDD,r7V7gHE11P8,207,981955,[ 92 369]
video_15985,train1827,B9DD,KP70ZthJJ6Y,295,13649106,[ 5 16]
video_15986,train1827,LGDD,N1xcWGZWPig,199,59381,[2 7]
video_15987,train1827,C4DD,H2AwQ5SqlfU,139,243605,[  0   1  63 183 488 633]
video_15988,train1827,fiDD,Pfxw2PnXUqQ,243,50077,[246 588 658]
video_15989,train1827,3wDD,OnUFt4EKnUI,197,110615,[  2  30 495]
video_15990,train1828,Q8DE,L_QrDmeEFTs,276,167404,[ 17  19 394]
video_15991,train1828,sPDE,Vw4LNXn-bkU,169,139083,[127 277]
video_15992,train1828,NPDE,6mO9D-0Hv-Y,205,95539,[ 11  20  22  29  32 112]
video_15993,train1828,BRDE,B8mb7gr8Vgc,289,274606,[2 7]
video_15994,train1828,n2DE,NcBc_0Ve75w,129,84605,[   2   76  227 1280 1487]
video_15995,train1828,kjDE,r6hlMFTmJ7w,122,61657,[ 15  18  67 140 238 311 360]
video_15996,train1828,q8DE,pqgtnskcpcE,183,51540,[ 20 123]
video_15997,train1828,NeDE,YnFkaxTsQy8,215,104201,[298]
video_15998,train1828,WxDE,RRHOagpC6X4,215,224594,[   2    7  116  469  878 2486]
video_15999,train1828,mYDE,-wputWI_-co,155,318877,[ 5 16]
video_16000,train1828,zIDE,0LzZVYshI7s,128,477648,[734]
video_16001,train1828,KXDE,ANCN-DLXnOE,214,181700,[   0    1  777 1404 3660]
video_16002,train1828,6BDE,1xUEmRZSmk4,162,165325,[2839]
video_16003,train1828,DpDE,RF-QHEI69s8,168,1961078,[  0 432 765]
video_16004,train1828,qhDE,atJSwarMMXw,135,2581942,[1395 1679]
video_16005,train1828,hyDE,eP7iUXvcawc,260,625645,[26]
video_16006,train1828,TJDE,CgWVU4nAnQw,167,71713,[  2 218]
video_16007,train1828,JGDE,-ILgn5X6FsU,245,969830,[1]
video_16008,train1829,2VDF,VjjpgOyVpzg,212,276875,[  11   20   22   32  302  506 1126]
video_16009,train1829,m1DF,dLEAC-YhIfk,190,423657,[5]
video_16010,train1829,ZyDF,6AuFbqm2yDs,233,120689,[  0   1 487]
video_16011,train1829,RNDF,ozBDIQfX3TE,199,80758,[ 15  18 170]
video_16012,train1829,jjDF,1mdPq54n944,186,52034,[  1 349]
video_16013,train1829,UDDF,QTmKA-AiFUc,250,57337,[  0  79  91 918]
video_16014,train1829,WUDF,XjgyVMyHehk,280,111526,[  2   7 235]
video_16015,train1829,A3DF,Trq0t01znA4,125,98963,[ 148  271 1273]
video_16016,train1829,ylDF,G01xY4w4-go,155,123933,[   0    1    5 1748]
video_16017,train1829,EJDF,xVB8hUChW8c,230,193888,[   5 3085]
video_16018,train1829,V2DF,KVeIid2Dv9Y,267,1840898,[  1 357 372]
video_16019,train1829,sDDF,mrz-Mj1qotw,270,234956,[   0    1   25 1497]
video_16020,train1829,TTDF,KXk-Ez9Qy3M,158,604142,[  15   18  170 1148 2401]
video_16021,train1829,ATDF,Jsa2xqh9wSU,225,82221,[  39  156  202  627 1828]
video_16022,train1829,ZFDF,PWyNkUsNN0A,122,115227,[ 99 518]
video_16023,train1829,4iDF,1vBN_PgbGAY,200,739147,[   0    1   35  268  665  755 1182 1574 3091 3563]
video_16024,train1829,9sDF,9qvbIayMCBw,179,62787,[ 39 156 207]
video_16025,train1829,lGDF,gfGdQ40DSZk,136,82409,[  2  30  55 280]
video_16026,train1829,9ODF,dquHZEK_hOI,297,100219,[146 343]
video_16027,train1829,UiDF,tN2UzWqVung,173,231127,[  0   1 534 762]
video_16028,train1829,gpDF,OnxBBd1gQVE,134,143092,[ 0 79]
video_16029,train1829,z4DF,gIwsJTAUT0k,251,120495,[   0 2225]
video_16030,train1829,pNDF,e9_ATJZnwx8,129,312910,[ 49 127 277]
video_16031,train1829,KrDF,1TNxYGoJyaQ,294,64760,[205 598]
video_16032,train1829,krDF,h_588znCNQY,147,1286205,[ 74 187 200 584]
video_16033,train1829,VuDF,BdidaR8ZdTo,124,329751,[2113 2566 3566]
video_16034,train1829,rzDF,-A4mUW3_S2g,216,78867,[  0   1 695]
video_16035,train1829,fHDF,jIEOeA4QWdQ,182,188609,[15 96]
video_16036,train1829,StDF,GPG8Hyn0J0Y,134,62998,[ 2 30 55]
video_16037,train1830,oFDG,CYujt2fsEag,237,278106,[371 609]
video_16038,train1830,8HDG,96FPO55oUoo,210,78260,[ 11  20  22  29  32 991]
video_16039,train1830,3vDG,abq58U46Uqc,138,327068,[  0  52  70  91 125]
video_16040,train1830,n5DG,q92NILc5rTE,234,52905,[   2    7  171 1124 2156]
video_16041,train1830,X8DG,waZCzmeOH5E,299,118511,[   0    1   35 1901 2983]
video_16042,train1830,mDDG,omXJ6OUeT0A,228,59250,[ 0  1 27]
video_16043,train1830,n3DG,ZFTBsWXZewg,222,728620,[   5   26  244  292  442  526  527  647  728 2489]
video_16044,train1830,0yDG,NtQVs2rfnu0,294,50597,[  5 150 204 853]
video_16045,train1830,vtDG,Fy_xVOUO9wM,247,231452,[   2    7   30  280  608 1892]
video_16046,train1830,C1DG,DpawhoL_bGA,155,222300,[ 2  7 90]
video_16047,train1830,ODDG,ItV5WNpKOyY,176,167769,[578]
video_16048,train1830,UZDG,iL8vmEqjx8U,127,152469,[ 60 210 427]
video_16049,train1830,feDG,x44dnY5smUI,271,613843,[ 92 110]
video_16050,train1830,FsDG,sRmxZGx_Mj0,209,137657,[ 0  1 27]
video_16051,train1830,BbDG,M6Z79USNByk,237,93275,[  11  359  477 3229]
video_16052,train1830,hYDG,Jg_WgImWYYc,276,258829,[ 26 194 445]
video_16053,train1830,pmDG,rwKt1eemWzs,293,149979,[141 247 255]
video_16054,train1830,HCDG,JCVXaXz_Prk,124,91092,[   2 3083]
video_16055,train1830,JxDG,iNbOTbv2rks,211,498472,[61]
video_16056,train1830,x3DG,3S20RyE69tk,215,192818,[141 396]
video_16057,train1830,ZoDG,M--JfIou7qc,228,50210,[6]
video_16058,train1830,OrDG,hzc2uCezlQ4,144,77777,[15 18 96]
video_16059,train1830,CSDG,tZolM0qmJrg,135,67981,[ 420 2039]
video_16060,train1830,J2DG,iJKiqOSXBaY,176,62476,[ 0  1 35 85]
video_16061,train1831,z1DH,r-XGVJbZZ1I,181,953538,[ 49 260 371 839]
video_16062,train1831,L0DH,-W7ltHDMFh0,147,65957,[  53   58 3147]
video_16063,train1831,kyDH,9LRi9oRijNs,300,59513,[ 0 70]
video_16064,train1831,ZyDH,LKz7rOjG7_M,192,67831,[  88  184  307  380  416  514  614 2885]
video_16065,train1831,UrDH,xXlw1BZhiSs,165,100459,[181 216 222 249 950]
video_16066,train1831,tFDH,5DSqifiY6Aw,128,1381920,[  11   20   22   29   32  173  221  303  747 1973 2172]
video_16067,train1831,7LDH,JTvTys2-3TU,205,95027,[16]
video_16068,train1831,M7DH,uRKHCRR9-C4,200,5994385,[672]
video_16069,train1831,5DDH,cKzUsoevCJQ,296,166256,[85]
video_16070,train1831,sGDH,_HUxe79ftBQ,165,80023,[  2   7 104 344]
video_16071,train1831,6KDH,fl5kkavHlYs,142,185107,[ 2 83]
video_16072,train1831,p9DH,x1xSfNMio9Q,215,106490,[   0    1   27  183  245 3431]
video_16073,train1831,pzDH,68HsHRvHikE,253,6574393,[225]
video_16074,train1831,3tDH,nNTGXssQaws,273,53702,[   2    7   75  277 1000 2512]
video_16075,train1831,gTDH,vXccpwytjL8,225,782365,[1993]
video_16076,train1831,LbDH,JV14zr3dUpc,136,60843,[   2    7  196 2293]
video_16077,train1831,tVDH,R8gh-TokbNI,207,200526,[ 88 184 514]
video_16078,train1832,lZDI,iNQOjoFWi_w,185,246207,[ 2  7 62 83]
video_16079,train1832,0HDI,q3XfJqF1RiU,212,278174,[  2   7  17  19  64 128 149]
video_16080,train1832,CoDI,AF3vpu-p8u0,291,61142,[  2   7 197 316 413]
video_16081,train1832,sHDI,ooQY9vr3oqE,136,95463,[  2   7  17 128 197 198 252 513]
video_16082,train1832,dEDI,17nG0_o8AqU,158,232763,[  11  229 1675]
video_16083,train1832,McDI,zvWnAP9sLwk,132,58000,[   0    1  372 1239]
video_16084,train1832,CpDI,iMu6qyv9y08,197,355157,[354]
video_16085,train1832,3rDI,xvYiuhzZ7P8,295,55794,[1297]
video_16086,train1832,zhDI,N_rTP38__hI,165,77853,[  0   1   5 144 190]
video_16087,train1832,ZADI,vx6jbmEv_PE,165,173527,[  50   65 1712 3218]
video_16088,train1832,16DI,Ed519gro8a0,192,512102,[8]
video_16089,train1832,zVDI,AHfFS2AswoY,280,52163,[ 49 592]
video_16090,train1832,SQDI,Ckhx29YeXNA,196,225171,[  15   18   96  463  708 1543]
video_16091,train1832,GvDI,fd-0xdAoPTM,167,57886,[210]
video_16092,train1832,O5DI,Mbx3dzRFalk,299,232028,[  26 1136]
video_16093,train1832,OvDI,jG-1YQ1qC8w,184,266219,[939]
video_16094,train1832,qGDI,XAS4YoigKxQ,278,86229,[   2    7   95  116  135  706 3731]
video_16095,train1832,ASDI,RoR-uefhw1Q,156,57842,[  26 1388 2459]
video_16096,train1832,n0DI,ZDX-kk-zeKY,129,201544,[ 50  65 256 927]
video_16097,train1833,GCDJ,VoYSB-PeQcw,179,55798,[   2    7 1038 1158]
video_16098,train1833,V6DJ,WAwyw3IZVvc,276,111791,[  17   19   48  272  448 3177]
video_16099,train1833,gBDJ,oE6qz_xmlAc,276,875821,[100 161 356 567 704]
video_16100,train1833,W9DJ,aJ2kjy7UEe8,187,59401,[0 1]
video_16101,train1833,zKDJ,Isul0OBDJLU,244,91634,[   2    7  104  792 1179]
video_16102,train1833,kBDJ,kF9XF8I3vqk,275,123243,[ 0 63 73]
video_16103,train1833,CsDJ,a-ds2UjeKuA,222,422296,[ 2 44 46]
video_16104,train1833,ltDJ,6fQFjN3akNA,207,160957,[ 0 16]
video_16105,train1833,fFDJ,9_x4-FwUZWc,144,316270,[1395 1679]
video_16106,train1833,g7DJ,ccBXw3SHHsg,183,92615,[2443]
video_16107,train1833,QSDJ,8T_WGmb0p_Q,283,66625,[  0   1   5 105 203 234 358 467 678]
video_16108,train1833,3RDJ,qegq_6S3pi0,219,105771,[0 1 5]
video_16109,train1833,ryDJ,J4cNhCoEs9s,186,309339,[ 68  72  98 240]
video_16110,train1833,X1DJ,1NPJf0fm3zI,219,61767,[ 63 167 335]
video_16111,train1833,fODJ,nfuS9diB45c,223,362441,[864]
video_16112,train1833,rgDJ,bCPmXJjpJt4,243,126038,[   2   44  107  145 2197 2572]
video_16113,train1833,BlDJ,u161HKOOVFc,231,57290,[112 126 220]
video_16114,train1833,L7DJ,XNfV6i88CZU,210,183959,[  39  181  202  216  222 1086 1828]
video_16115,train1833,PUDJ,An764fG-jOY,216,78389,[329]
video_16116,train1833,ACDJ,N1piICr1nE4,206,77309,[  5  84 169]
video_16117,train1833,eVDJ,rDblxlxv0qM,151,70307,[100 161]
video_16118,train1833,QGDJ,ahsx-UY-GAc,235,62978613,[ 11  26 112 302]
video_16119,train1833,AUDJ,Q6T08sQ5gTw,206,113131,[25 27]
video_16120,train1833,e3DJ,sHzaPRrGrSo,196,988831,[  16 1594]
video_16121,train1833,xbDJ,q0dwwu8E29I,240,61435,[8]
video_16122,train1833,s9DJ,f-CBxunnGZA,238,861188,[  16 1478]
video_16123,train1833,0VDJ,qY0v6wpGl4A,228,79362,[8]
video_16124,train1833,URDJ,i0QipITdx0U,193,58756,[   0    1    5 2451]
video_16125,train1833,LxDJ,9ajSKw6edn4,205,194923,[   0   12  432  689 1281]
video_16126,train1834,S7DK,KfX1m5duYXU,273,546114,[332]
video_16127,train1834,ceDK,jIXnpfhm8g8,223,77420,[  2  44  46  64 113 119 908 965]
video_16128,train1834,dhDK,TKTs-kIqKXg,284,468427,[  66  390 1537 1655]
video_16129,train1834,73DK,bgbcXa_8X0U,196,375635,[  11   20   22  123  176  211  462  683  728  814 1379]
video_16130,train1834,6fDK,ivjeEaCkvok,265,156510,[ 11  20  22  29 122]
video_16131,train1834,SxDK,Bagift3lthw,235,68821,[182 634]
video_16132,train1834,k7DK,tbUGHU0UTB0,149,375934,[110]
video_16133,train1834,VFDK,STvmIc0jSR4,289,152876,[  25 1075]
video_16134,train1834,pZDK,pTQixdQBe0w,148,52072,[   0    1    5   69   84  169  405  476 1129]
video_16135,train1834,NiDK,IghF-SW0_s8,283,159537,[ 5 16]
video_16136,train1834,AzDK,rCqQITrsfWU,164,107829,[  2   7  17  19  48 128 129 437 639 659]
video_16137,train1834,G8DK,iroz1qXdAOU,189,152701,[   2    7   17   75  172  437  810 1155 1339]
video_16138,train1834,XBDK,3motdpMTW3A,150,151719,[  2  30 408]
video_16139,train1834,baDK,Y7GalLqhZCg,262,107202,[141 247 255]
video_16140,train1834,2ADK,lPImKmKwnXg,208,139829,[ 2 83]
video_16141,train1834,i7DK,oAU6uC-guBg,225,60598,[  11   20   22   29   32  120  752 3197]
video_16142,train1834,jFDK,2v0uG9yuo1I,200,59824,[ 5 16]
video_16143,train1835,s9DL,T1AG7EAoq7E,148,107223,[5]
video_16144,train1835,W7DL,NUN_GCuDcwg,205,58084,[6 8]
video_16145,train1835,YKDL,iRNdp9A7AsU,213,558466,[   5 1118]
video_16146,train1835,3hDL,rmKX-EIbyxk,294,109194,[551]
video_16147,train1835,P8DL,vALXjV9U54o,236,129609,[   0    1  337  851 3641]
video_16148,train1835,y3DL,mxOsZuFuxEQ,150,72914,[12]
video_16149,train1835,JqDL,CBEN5BdKinM,186,56947,[  11   20   22  123  211  250  321  334  462  576  637  683 1257 1845 2131 2321]
video_16150,train1835,p9DL,cpcDlpmWV1s,212,171577,[  25 1051 2588]
video_16151,train1835,0NDL,kAuYUyokwm0,195,64299,[19]
video_16152,train1835,OmDL,Zq0hxTfZtQM,292,56820,[  11   20   22   29   32  122  173  747 1452]
video_16153,train1835,heDL,OEgRmuumFHg,149,73008,[26]
video_16154,train1835,nQDL,9iKG_zVY6Fw,258,91508,[  62  251  646 2353]
video_16155,train1835,k8DL,rQ7BN_1LCIY,204,93112,[962]
video_16156,train1835,njDL,6me9iP13zew,170,129470,[ 296  359 2667]
video_16157,train1836,LKDM,-qi1KcJ4kYU,259,122692,[   0    1 1004 1344]
video_16158,train1836,VeDM,HHH50Alqi34,131,181297,[260]
video_16159,train1836,uWDM,g9OjOWN-Wrg,144,115346,[2 7]
video_16160,train1836,F7DM,d7iPOVMqmOI,266,131883,[ 11  20  22 173 368 477]
video_16161,train1836,rhDM,w5MO6KHw2Ro,142,393860,[   0    1  105  510  809 1345 3351]
video_16162,train1836,B2DM,-8svJB9NYjI,176,95912,[ 15  18  43  59  60 101]
video_16163,train1836,c5DM,NmRcD1G7huU,276,50489,[   2    7  283 1106]
video_16164,train1836,ZKDM,0vbxGKAg_Ys,243,359190,[ 300 1236]
video_16165,train1836,YFDM,8bHY_hbGoUc,185,74490,[8]
video_16166,train1836,13DM,-_QPd-VskKY,129,112853,[  15   18 1360 1674]
video_16167,train1836,NRDM,ZLaSaQg_DPI,274,65961,[ 131 2028]
video_16168,train1836,uEDM,S9OgSITCOQ8,157,278435,[   2   17   19   75  345  902 3692]
video_16169,train1836,G0DM,s0TGUD9parU,126,96685,[8]
video_16170,train1836,cDDM,i82wT6MQQ1k,197,73227,[ 15  18  65 170 314]
video_16171,train1836,hxDM,oJ4SgeYuUu8,127,91086,[ 15  18  67 140]
video_16172,train1836,vwDM,z-5iCygFd9M,127,1128524,[ 25 734]
video_16173,train1836,X2DM,iqC7VEJOEGU,292,50404,[  0   1 150 204 467]
video_16174,train1836,OtDM,hFJOQvtE9x4,159,159716,[  0   1 868]
video_16175,train1836,xZDM,I7wvfyFX45w,210,652174,[   0    1  203 2550 3254]
video_16176,train1836,yhDM,ho1Nbv5UkU4,149,109897,[569]
video_16177,train1836,AQDM,_ALIT793l3U,140,55498,[8]
video_16178,train1836,WIDM,6Kd-F4Uihd8,130,60864,[  2   7  48 224 566]
video_16179,train1836,JxDM,iqxsuS7lv34,134,408726,[  11   20   22   29 3164]
video_16180,train1836,eEDM,JnoFx1vgU5I,270,633856,[ 0  1 16]
video_16181,train1836,YqDM,M8tXq2DAUXc,194,1787934,[5]
video_16182,train1836,m1DM,pl_dwyNyww8,143,137405,[11]
video_16183,train1837,xYDN,mkJqYO984v0,245,267283,[ 21  23  24 106 718]
video_16184,train1837,nzDN,s6LXKCNeIdE,147,58190,[2820]
video_16185,train1837,hTDN,1OeucgMfAEU,152,212416,[3742]
video_16186,train1837,FZDN,kRDxgATMdFo,137,97430,[  26  334  526  527 1320]
video_16187,train1837,W2DN,v5hDAp6rAxE,286,97488,[   0  226  530 1380]
video_16188,train1837,YvDN,5NUKQ9XD-QY,161,67592,[12]
video_16189,train1837,QgDN,wrdxDk_jWkQ,146,691771,[  2   7 437]
video_16190,train1837,1oDN,ZXFDPNEBD6U,196,107823,[ 5 84]
video_16191,train1837,BCDN,bDQmWjOsDcc,233,73578,[   2    7  428  469 2486]
video_16192,train1837,qODN,Qe3_yZ9DGhI,154,135223,[  2  17  30  55 340]
video_16193,train1837,wcDN,kEFuYLbTGWg,298,553703,[231]
video_16194,train1837,2fDN,jDpIW5542s8,289,591353,[  62  390  748 3395]
video_16195,train1837,klDN,ZNuqyRZOH3E,240,67711,[3135]
video_16196,train1837,B7DN,iLB05u1n5hE,282,66619,[  2   7 197 316 756]
video_16197,train1837,T5DN,-aJ3v5GOwl0,217,188121,[ 616  966 2639]
video_16198,train1837,ggDN,v98EPBNMpjY,124,373629,[ 15  18  67 140]
video_16199,train1837,HuDN,AYqcZYDl_us,261,57342,[269]
video_16200,train1837,GgDN,XBCoYdvq8SQ,250,132338,[  11   50 1514 2567]
video_16201,train1837,ZNDN,rGLavuPdu6U,286,99172,[8]
video_16202,train1837,vnDN,utD-X5H-M0E,162,1052958,[ 5 99]
video_16203,train1837,C9DN,CeXmShyMJQs,202,67711,[   2    7  116  171 1012 1908]
video_16204,train1838,NkDO,bm7-nCZUzJY,204,165939,[146]
video_16205,train1838,C7DO,9tMjyGJdzwk,121,182314,[2179]
video_16206,train1838,KbDO,F1fqeMppkBE,180,90971,[   1  159  349 2360]
video_16207,train1838,QqDO,9kxv75KZa78,234,54193,[   2    7   95  116  135  235 2905]
video_16208,train1838,hZDO,CaUWs63iBz0,146,289518,[8]
video_16209,train1838,M0DO,mQNBeUkAxAc,240,1436466,[2013]
video_16210,train1838,aZDO,OAZ0eXp7MYY,128,603058,[   6    8 2368]
video_16211,train1838,vqDO,X8xZ9vv35ZM,232,511896,[432 954]
video_16212,train1838,jPDO,0ifnGWL5GzQ,160,59046,[17 19]
video_16213,train1838,62DO,DD1u1p5B694,229,60475,[ 43 374]
video_16214,train1838,XjDO,N7nk-IL_8Oo,161,169685,[1161]
video_16215,train1838,CjDO,W-pG6qvgKDM,174,587877,[   2   45   51 3257]
video_16216,train1838,VeDO,azWENVYOI48,197,155412,[  2   7 104 171 235 283 457]
video_16217,train1838,XCDO,It0ChYscjZ0,171,164158,[   5   16  882 2379]
video_16218,train1838,6pDO,xM80CvFc8LA,253,1944949,[50 65]
video_16219,train1838,3sDO,7gRYi72J3PM,237,465703,[  2 522]
video_16220,train1838,u1DO,a-04xyquRW8,186,85216,[  0  62 479]
video_16221,train1839,JgDP,pFTyHhMsQUI,186,637680,[958]
video_16222,train1839,NiDP,6s0-C_cO8hE,287,132994,[   5  136  764 1132]
video_16223,train1839,FsDP,vBNSlGxgLq4,196,72978,[  1 275 629]
video_16224,train1839,3wDP,RkPqfxPAOHU,164,92769,[3111]
video_16225,train1839,XVDP,ZH6ROMD9b9U,212,86007,[ 11  20  22  29  32 112]
video_16226,train1839,yDDP,WYjIDvSdzHQ,180,886205,[   2    7  197  198  252  316  464  513 1194 1946]
video_16227,train1839,QFDP,NPNM_m8t8PA,154,155812,[ 82 103 118]
video_16228,train1839,LBDP,6ugOq2utmJQ,256,62304,[  53   58  214 1913 3147]
video_16229,train1839,0XDP,a-BSXu2w9wM,239,169652,[ 0  1 27]
video_16230,train1839,cNDP,7PZwU35dN4A,222,231725,[0 1]
video_16231,train1839,qfDP,RgKr6p0L7NM,219,99077,[21]
video_16232,train1839,LSDP,6LRLSvIioWs,180,377993,[25]
video_16233,train1839,KWDP,70tENzFjwUI,192,66294,[133 325]
video_16234,train1839,gODP,TkBfLMHGXWk,253,380075,[ 11  20  22  29  32 483 605 829]
video_16235,train1839,bdDP,gCKwrMvgsxo,135,244212,[   5 1863]
video_16236,train1839,BwDP,WiYxYIDYd0Y,228,538357,[595 660]
video_16237,train1839,DzDP,0HcuWtHJKzc,270,211735,[  2  88 165 402]
video_16238,train1839,nCDP,sLonCl_sks8,287,156065,[  74  187  496  736  914 1728]
video_16239,train1839,X0DP,xThIDPb83fQ,125,602038,[   5 1748]
video_16240,train1839,jYDP,cW2A0y9IKTo,134,60304,[   0    1    5  254 1211 1565 2452]
video_16241,train1839,gRDP,JFIO1ICxq2w,122,80233,[  2   7 883]
video_16242,train1839,PpDP,msadYjBH63Q,145,78990,[  0   1  35 230 851]
video_16243,train1839,UnDP,Afgqg9kOfRc,277,171600,[ 2 30 55]
video_16244,train1839,fUDP,Fix08IsF0iY,250,77736,[   0    1 1427]
video_16245,train1839,SGDP,lYZNOHV6E1M,154,89335,[ 0  1 36 94]
video_16246,train1840,77DQ,zCpzGFpX6s0,300,95126,[  2   7 104]
video_16247,train1840,baDQ,7nK4MRb5lrw,254,162223,[  0   1  36  94 423]
video_16248,train1840,SfDQ,8w_naC0saGI,126,1051906,[734]
video_16249,train1840,PhDQ,kvqOVs-8BPY,217,89640,[  2   7 104 174 361 413 830]
video_16250,train1840,9lDQ,rvf1uojB7PU,147,105085,[  0   1 881]
